

______________READ THE FOLLOWING DATA______________
328 species:{CY038839,CY035174,CY036991,KC458090,CY030557,KC458093,FJ532091,EU779508,EU779504,CY038847,EU885542,CY044524,CY039431,CY173199,CY173215,JQ655463,JQ655462,EU716492,CY173191,CY030042,CY037543,CY030554,KC458067,KC458066,KC458061,KC458063,CY044676,KC458069,CY030558,CY037703,CY036935,CY037815,CY037607,CY044772,CY173111,EU885505,EU516073,EU516071,EU516070,EU516077,EU516076,CY173119,CY037319,FJ549056,CY036951,KC458088,EU779518,CY030039,EU716435,EU779514,EU716437,EU779516,KC458087,EU779510,EU914859,KC458084,CY032573,EU885499,CY044796,CY037479,FJ009468,CY173207,CY037863,EU885497,CY044748,EU885540,CY037575,CY044644,EU851999,CY037847,FJ975061,CY173127,EU566973,EU516208,EU516209,EU716476,KC458071,CY035182,CY031908,FJ009476,AB453383,EU516202,AB453381,EU516204,EU516205,EU516206,FJ009471,CY044540,CY035150,CY044780,CY044548,CY036983,CY035158,FJ975060,EU716449,CY037879,EU885536,AB453380,CY037871,CY037687,EU716446,EU716505,CY037671,EU779500,EU567008,CY044652,CY173135,CY037503,EU567004,CY044804,CY114413,EU516218,FJ009467,FJ549038,EU516213,EU516212,EU516211,EU516210,EU516217,EU516215,CY039111,EU516048,CY044580,CY044333,CY037807,EU852005,EU516046,EU716459,CY030556,EU885509,CY037519,EU852003,EU851993,EU716453,CY034491,CY030017,EU852009,EU516044,EU779506,EU716469,EU567010,FJ009475,CY030553,EU566995,CY038855,CY044812,CY031849,CY044700,CY044620,AB453374,CY044381,CY044429,CY041458,CY037591,CY044628,AB453369,EU516207,CY037599,EU851995,FJ179350,FJ686925,FJ179356,CY030041,FJ179354,CY030020,CY038495,EU885507,EU852007,CY044445,KC458079,EU716502,CY034489,CY037855,FJ975074,FJ794136,CY173095,EU716465,EU716462,FJ686948,CY044732,CY173255,CY037623,CY035054,EU885501,AB453371,CY044820,CY037511,CY037743,EU516203,CY037583,AB453376,AB453375,CY037527,CY044437,AB453378,CY036975,EU516214,CY044636,CY044692,KC458081,CY035046,EU885518,CY038487,EU885514,EU885512,EU716471,CY037823,CY031964,CY038815,CY037535,FJ686942,CY044788,JQ988027,CY036999,CY038831,FJ686930,FJ686931,CY037639,KC458059,AB453370,CY031906,KC458054,KC458055,CY044708,CY037631,CY038823,KC458053,CY039103,CY037735,EU516075,CY041474,CY030561,FJ794134,CY035038,EU567012,EU885522,EU885520,CY172175,EU885526,EU779522,CY044469,CY173183,CY035190,JX239603,CY044461,EU779524,EU779526,FJ794133,EU779520,FJ794135,CY037831,FJ794137,CY044852,CY039415,CY036927,EU779528,CY037839,CY035166,CY044844,CY173239,CY044596,CY038783,CY039095,CY173271,KC458046,CY044612,CY037615,CY173279,CY037727,CY041466,CY173175,CY037567,CY044756,KC458082,CY036967,CY037487,CY044588,FJ975058,CY036959,CY037647,EU779534,CY039423,CY038871,CY035062,EU885530,EU885532,FJ532082,CY032174,CY044572,CY173103,FJ532086,EU885538,CY032173,KC458086,AB453368,CY037791,EU779532,EU779530,CY031889,CY173263,CY037799,EU516062,EU779498,CY044764,KC458072,CY037551,KC458070,CY037719,CY044668,KC458049,KC458074,KC458075,CY037559,CY037711,CY173087,CY044500,CY044740,CY037495,CY044508,CY038791,CY173143,KC458089,EU716486,EU516063,EU516064,EU516065,EU716482,EU516067};
Total Sites:1698;
Distinct Sites:429

Phase 1:Nucleotide Model (010010) Model Fit


-6847.31616079914

Phase 2:MG94x(010010) Model Fit



Phase 3:Estimating dN/dS


Nuc->codon scaling factor:2.021193043985971
Raw scaling factor:2.021193043985971
Tree scaling factor(S): 1

Using dN/dS=0.3027995225170851
Codon model:-6676.75200420459

Phase 4: Ancestral State Reconstruction and Counting

<<Significance level for Likelihood Ratio Tests (permissible range = [0,1], default value = 0.1)>>Site     1 dN/dS =      0.00000 Full Log(L) =     -4.07290 LRT =      3.34828 p-value =      0.03364 *N
Site   192 dN/dS =      0.00000 Full Log(L) =     -9.24472 LRT =      3.02545 p-value =      0.04098 *N
Site   193 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   194 dN/dS =      0.00000 Full Log(L) =    -10.00560 LRT =      2.51646 p-value =      0.05633 *N
Site   195 dN/dS =      0.67870 Full Log(L) =    -12.11355 LRT =      0.17113 p-value =      0.33956
Site   196 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   197 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   198 dN/dS =      1.83971 Full Log(L) =    -40.16191 LRT =      0.91542 p-value =      0.16934
Site   199 dN/dS =      0.00000 Full Log(L) =    -11.31476 LRT =      3.27608 p-value =      0.03515 *N
Site   200 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   201 dN/dS =      0.00000 Full Log(L) =    -14.32721 LRT =      3.17847 p-value =      0.03731 *N
Site   202 dN/dS =      1.50878 Full Log(L) =    -30.77838 LRT =      0.44293 p-value =      0.25286
Site   203 dN/dS =      0.00000 Full Log(L) =    -16.41247 LRT =      3.10271 p-value =      0.03908 *N
Site   204 dN/dS =      0.00000 Full Log(L) =    -11.34516 LRT =      3.65694 p-value =      0.02792 *N
Site   205 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   206 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   207 dN/dS =      0.00000 Full Log(L) =    -10.42706 LRT =      2.07521 p-value =      0.07485 *N
Site   208 dN/dS =      2.05222 Full Log(L) =    -23.42448 LRT =      1.23147 p-value =      0.13356
Site   209 dN/dS =      0.00000 Full Log(L) =    -18.02669 LRT =      2.82261 p-value =      0.04647 *N
Site   210 dN/dS =      0.00000 Full Log(L) =    -11.01069 LRT =      1.70828 p-value =      0.09560 *N
Site   211 dN/dS =      0.00000 Full Log(L) =    -11.36198 LRT =      2.51646 p-value =      0.05633 *N
Site   212 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   213 dN/dS =      0.96485 Full Log(L) =    -10.97192 LRT =      0.00129 p-value =      0.48566
Site   214 dN/dS =      1.12677 Full Log(L) =    -18.17377 LRT =      0.02731 p-value =      0.43437
Site   215 dN/dS =      0.84592 Full Log(L) =    -12.10105 LRT =      0.02955 p-value =      0.43175
Site   216 dN/dS =      0.00000 Full Log(L) =    -23.48989 LRT =      3.85086 p-value =      0.02486 *N
Site   217 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   218 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   219 dN/dS =      0.64481 Full Log(L) =    -12.86257 LRT =      0.22344 p-value =      0.31821
Site   220 dN/dS =      0.00000 Full Log(L) =    -11.69238 LRT =      3.27761 p-value =      0.03512 *N
Site   221 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   222 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   223 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   224 dN/dS =      1.11077 Full Log(L) =    -19.01367 LRT =      0.02124 p-value =      0.44206
Site   225 dN/dS =      0.00000 Full Log(L) =    -24.81004 LRT =      3.89787 p-value =      0.02417 *N
Site   226 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   227 dN/dS =      0.00000 Full Log(L) =    -23.12167 LRT =      2.07501 p-value =      0.07486 *N
Site   228 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   229 dN/dS =      0.00000 Full Log(L) =    -10.62589 LRT =      3.27761 p-value =      0.03512 *N
Site   230 dN/dS =      0.00000 Full Log(L) =    -10.82288 LRT =      2.94820 p-value =      0.04299 *N
Site   231 dN/dS =      0.00000 Full Log(L) =    -16.91296 LRT =      3.17847 p-value =      0.03731 *N
Site   232 dN/dS =      0.00000 Full Log(L) =    -10.51839 LRT =      3.20032 p-value =      0.03681 *N
Site   233 dN/dS =      0.00000 Full Log(L) =    -16.16668 LRT =      2.94814 p-value =      0.04299 *N
Site   234 dN/dS =      1.58301 Full Log(L) =    -31.10399 LRT =      0.54416 p-value =      0.23036
Site   235 dN/dS =      1.45540 Full Log(L) =    -25.16836 LRT =      0.24881 p-value =      0.30896
Site   236 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   237 dN/dS =      2.53578 Full Log(L) =    -33.03586 LRT =      2.59120 p-value =      0.05373 *P
Site   238 dN/dS =      0.55415 Full Log(L) =    -15.99504 LRT =      0.42716 p-value =      0.25669
Site   239 dN/dS =      1.22578 Full Log(L) =    -18.64857 LRT =      0.07726 p-value =      0.39052
Site   240 dN/dS =      0.52922 Full Log(L) =    -18.61598 LRT =      0.50503 p-value =      0.23865
Site   241 dN/dS =      6.42221 Full Log(L) =    -60.60384 LRT =     20.12250 p-value =      0.00000 *P
Site   242 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   243 dN/dS =      0.00000 Full Log(L) =    -20.62115 LRT =      3.17847 p-value =      0.03731 *N
Site   244 dN/dS =      0.00000 Full Log(L) =    -11.54339 LRT =      3.89872 p-value =      0.02416 *N
Site   245 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   246 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   247 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   248 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   249 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   250 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   251 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   252 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   253 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   254 dN/dS =      0.66139 Full Log(L) =    -11.99083 LRT =      0.19639 p-value =      0.32883
Site   255 dN/dS =      0.00000 Full Log(L) =    -18.81537 LRT =      3.17847 p-value =      0.03731 *N
Site   256 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   257 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   258 dN/dS =      0.53361 Full Log(L) =    -12.28226 LRT =      0.49027 p-value =      0.24190
Site   259 dN/dS =      1.38590 Full Log(L) =    -19.11014 LRT =      0.19111 p-value =      0.33100
Site   260 dN/dS =      0.00000 Full Log(L) =    -18.15716 LRT =      1.79797 p-value =      0.08998 *N
Site   261 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   262 dN/dS =      0.62637 Full Log(L) =    -13.86798 LRT =      0.25648 p-value =      0.30628
Site   263 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   264 dN/dS =      0.00000 Full Log(L) =    -11.72721 LRT =      3.10271 p-value =      0.03908 *N
Site   265 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   266 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   267 dN/dS =      0.00000 Full Log(L) =    -17.18127 LRT =      1.70701 p-value =      0.09569 *N
Site   268 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   269 dN/dS =      0.00000 Full Log(L) =    -12.12348 LRT =      3.55930 p-value =      0.02961 *N
Site   270 dN/dS =      0.00000 Full Log(L) =    -10.99493 LRT =      3.17847 p-value =      0.03731 *N
Site   271 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   272 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   273 dN/dS =      0.00000 Full Log(L) =     -9.24650 LRT =      2.51646 p-value =      0.05633 *N
Site   274 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   275 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   276 dN/dS =      0.53428 Full Log(L) =    -14.05966 LRT =      0.48808 p-value =      0.24239
Site   277 dN/dS =      2.73423 Full Log(L) =    -20.74842 LRT =      2.22105 p-value =      0.06807 *P
Site   278 dN/dS =      1.54665 Full Log(L) =    -25.93818 LRT =      0.49401 p-value =      0.24107
Site   279 dN/dS =      0.49894 Full Log(L) =    -37.27893 LRT =      0.61641 p-value =      0.21619
Site   280 dN/dS =      0.66137 Full Log(L) =    -12.16647 LRT =      0.19642 p-value =      0.32881
Site   281 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   282 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   283 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   284 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   285 dN/dS =      0.55349 Full Log(L) =    -11.70298 LRT =      0.42918 p-value =      0.25620
Site   286 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   287 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   288 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   289 dN/dS =      0.00000 Full Log(L) =    -10.48056 LRT =      3.17847 p-value =      0.03731 *N
Site   290 dN/dS =      0.00000 Full Log(L) =    -11.93333 LRT =      2.94788 p-value =      0.04300 *N
Site   291 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   292 dN/dS =      1.32607 Full Log(L) =    -19.38823 LRT =      0.14464 p-value =      0.35186
Site   293 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   294 dN/dS =      0.62514 Full Log(L) =    -12.58103 LRT =      0.25883 p-value =      0.30546
Site   295 dN/dS =      0.72457 Full Log(L) =    -12.77980 LRT =      0.11565 p-value =      0.36690
Site   296 dN/dS =      1.15402 Full Log(L) =    -17.82497 LRT =      0.03900 p-value =      0.42173
Site   297 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   298 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   299 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   300 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   301 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   302 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   303 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   304 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   305 dN/dS =      0.62977 Full Log(L) =    -12.50788 LRT =      0.25052 p-value =      0.30835
Site   306 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   307 dN/dS =      0.54699 Full Log(L) =    -17.02783 LRT =      0.44839 p-value =      0.25155
Site   308 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   309 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   310 dN/dS =      0.00000 Full Log(L) =    -10.04868 LRT =      2.82252 p-value =      0.04648 *N
Site   311 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   312 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   313 dN/dS =      0.61035 Full Log(L) =    -19.23457 LRT =      0.28859 p-value =      0.29556
Site   314 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   315 dN/dS =      0.52906 Full Log(L) =    -19.82788 LRT =      0.50558 p-value =      0.23853
Site   316 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   317 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   318 dN/dS =      0.00000 Full Log(L) =    -20.29479 LRT =      2.51646 p-value =      0.05633 *N
Site   319 dN/dS =      0.00000 Full Log(L) =    -10.57050 LRT =      4.01189 p-value =      0.02259 *N
Site   320 dN/dS =      1.13201 Full Log(L) =    -38.13198 LRT =      0.02943 p-value =      0.43190
Site   321 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   322 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   323 dN/dS =      0.55312 Full Log(L) =    -17.27095 LRT =      0.43019 p-value =      0.25595
Site   324 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   325 dN/dS =      0.61058 Full Log(L) =    -18.78265 LRT =      0.28810 p-value =      0.29572
Site   326 dN/dS =      0.66249 Full Log(L) =    -14.99930 LRT =      0.19467 p-value =      0.32953
Site   327 dN/dS =      0.00000 Full Log(L) =    -11.17715 LRT =      2.07528 p-value =      0.07485 *N
Site   328 dN/dS =      0.00000 Full Log(L) =    -10.48772 LRT =      3.20032 p-value =      0.03681 *N
Site   329 dN/dS =      0.00000 Full Log(L) =    -24.26597 LRT =      3.10271 p-value =      0.03908 *N
Site   330 dN/dS =      0.00000 Full Log(L) =    -12.70771 LRT =      1.70916 p-value =      0.09555 *N
Site   331 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   332 dN/dS =      0.00000 Full Log(L) =    -10.71195 LRT =      1.79875 p-value =      0.08993 *N
Site   333 dN/dS =      0.00000 Full Log(L) =    -10.38540 LRT =      3.55930 p-value =      0.02961 *N
Site   334 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   335 dN/dS =      0.00000 Full Log(L) =    -24.63583 LRT =      4.00892 p-value =      0.02263 *N
Site   336 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   337 dN/dS =      0.00000 Full Log(L) =    -10.30951 LRT =      2.21705 p-value =      0.06825 *N
Site   338 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   339 dN/dS =      0.61031 Full Log(L) =    -18.54867 LRT =      0.28868 p-value =      0.29554
Site   340 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   341 dN/dS =      0.57449 Full Log(L) =    -26.02605 LRT =      0.37163 p-value =      0.27106
Site   342 dN/dS =      0.00000 Full Log(L) =    -10.18129 LRT =      3.02556 p-value =      0.04098 *N
Site   343 dN/dS =      0.96402 Full Log(L) =    -18.32322 LRT =      0.00135 p-value =      0.48532
Site   344 dN/dS =      1.00000 Full Log(L) =      0.00000 LRT =      0.00000 p-value =      1.00000
Site   345 dN/dS =      0.00000 Full Log(L) =    -10.33681 LRT =      3.61853 p-value =      0.02857 *N
Site   346 dN/dS =      0.00000 Full Log(L) =    -13.02573 LRT =      3.72254 p-value =      0.02684 *N
Site   347 dN/dS =      0.00000 Full Log(L) =     -3.69862 LRT =      3.47819 p-value =      0.03109 *N
Site   348 dN/dS =      0.77880 Full Log(L) =    -12.53123 LRT =      0.06790 p-value =      0.39721
Site   349 dN/dS =      0.55098 Full Log(L) =    -36.52401 LRT =      0.43534 p-value =      0.25469
Site   350 dN/dS =      1.25466 Full Log(L) =    -28.01078 LRT =      0.09524 p-value =      0.37881
Site   351 dN/dS =      0.00000 Full Log(L) =    -18.28525 LRT =      2.66726 p-value =      0.05122 *N
Site   352 dN/dS =      0.00000 Full Log(L) =    -35.63940 LRT =      3.10499 p-value =      0.03903 *N
Site   353 dN/dS =      0.00000 Full Log(L) =     -4.88812 LRT =      3.50037 p-value =      0.03068 *N
Site   354 dN/dS =      0.00000 Full Log(L) =    -11.69206 LRT =      2.46239 p-value =      0.05830 *N
Site   355 dN/dS =      0.00000 Full Log(L) =     -3.68944 LRT =      3.27045 p-value =      0.03527 *N
Site   356 dN/dS =      0.00000 Full Log(L) =     -3.88463 LRT =      3.02875 p-value =      0.04090 *N
Site   357 dN/dS =      0.00000 Full Log(L) =     -3.90413 LRT =      2.71263 p-value =      0.04978 *N
Site   358 dN/dS =      0.00000 Full Log(L) =    -11.63886 LRT =      3.33949 p-value =      0.03382 *N
Site   359 dN/dS =      0.00000 Full Log(L) =     -4.56945 LRT =      1.27493 p-value =      0.12942
Site   360 dN/dS =      0.00000 Full Log(L) =    -21.78484 LRT =      2.45053 p-value =      0.05874 *N
Site   361 dN/dS =      0.00000 Full Log(L) =     -4.43327 LRT =      2.70952 p-value =      0.04988 *N
Site   362 dN/dS =      0.00000 Full Log(L) =     -4.07290 LRT =      3.32646 p-value =      0.03409 *N
Site   363 dN/dS =      0.87702 Full Log(L) =    -12.80996 LRT =      0.01795 p-value =      0.44672
Site   364 dN/dS =      0.00000 Full Log(L) =    -11.13247 LRT =      2.54604 p-value =      0.05529 *N
Site   365 dN/dS =      0.00000 Full Log(L) =     -4.75464 LRT =      2.79360 p-value =      0.04732 *N
Site   366 dN/dS =      0.00000 Full Log(L) =     -4.56945 LRT =      1.24760 p-value =      0.13201
Site   367 dN/dS =      0.00000 Full Log(L) =    -10.10232 LRT =      1.72685 p-value =      0.09441 *N
Site   368 dN/dS =      0.00000 Full Log(L) =    -17.65908 LRT =      2.75347 p-value =      0.04852 *N
Site   369 dN/dS =      0.00000 Full Log(L) =     -4.62754 LRT =      1.93699 p-value =      0.08200 *N
Site   370 dN/dS =      0.00000 Full Log(L) =    -18.18316 LRT =      2.57040 p-value =      0.05444 *N
Site   371 dN/dS =      0.00000 Full Log(L) =     -4.60274 LRT =      2.24814 p-value =      0.06689 *N
Site   372 dN/dS =      0.00000 Full Log(L) =     -4.28199 LRT =      1.42413 p-value =      0.11636
Site   373 dN/dS =      0.00000 Full Log(L) =     -3.80951 LRT =      2.19620 p-value =      0.06918 *N
Site   374 dN/dS =      0.00000 Full Log(L) =     -4.93075 LRT =      1.89504 p-value =      0.08432 *N
Site   375 dN/dS =      0.00000 Full Log(L) =    -16.58353 LRT =      2.38947 p-value =      0.06108 *N
Site   376 dN/dS =      0.00000 Full Log(L) =     -4.42220 LRT =      2.64179 p-value =      0.05204 *N
Site   377 dN/dS =      2.41263 Full Log(L) =    -23.30317 LRT =      1.76173 p-value =      0.09220 *P
Site   378 dN/dS =      0.00000 Full Log(L) =    -11.66416 LRT =      2.64267 p-value =      0.05201 *N
Site   379 dN/dS =      0.00000 Full Log(L) =    -11.52410 LRT =      1.42410 p-value =      0.11637
Site   380 dN/dS =      0.00000 Full Log(L) =     -4.55448 LRT =      2.44245 p-value =      0.05905 *N
Site   381 dN/dS =      0.00000 Full Log(L) =    -11.69285 LRT =      2.44245 p-value =      0.05905 *N
Site   382 dN/dS =      0.00000 Full Log(L) =    -15.64217 LRT =      2.50903 p-value =      0.05660 *N
Site   383 dN/dS =      0.00000 Full Log(L) =     -5.17629 LRT =      1.98781 p-value =      0.07929 *N
Site   384 dN/dS =      0.00000 Full Log(L) =     -3.48876 LRT =      2.07629 p-value =      0.07480 *N
Site   385 dN/dS =      0.00000 Full Log(L) =     -4.39990 LRT =      2.67541 p-value =      0.05095 *N
Site   386 dN/dS =      0.00000 Full Log(L) =    -10.47507 LRT =      2.12915 p-value =      0.07226 *N
Site   387 dN/dS =      0.00000 Full Log(L) =     -4.28199 LRT =      1.42413 p-value =      0.11636
Site   388 dN/dS =      0.00000 Full Log(L) =     -4.55448 LRT =      2.44245 p-value =      0.05905 *N
Site   389 dN/dS =      0.00000 Full Log(L) =     -4.55448 LRT =      2.44245 p-value =      0.05905 *N
Site   390 dN/dS =      0.99910 Full Log(L) =    -25.23086 LRT =      0.00000 p-value =      0.49964
Site   391 dN/dS =      0.79801 Full Log(L) =    -11.28493 LRT =      0.05479 p-value =      0.40746
Site   392 dN/dS =      0.00000 Full Log(L) =     -4.28199 LRT =      1.42413 p-value =      0.11636
Site   393 dN/dS =      0.00000 Full Log(L) =     -4.33942 LRT =      2.02314 p-value =      0.07746 *N
Site   394 dN/dS =      0.00000 Full Log(L) =     -3.80951 LRT =      2.19620 p-value =      0.06918 *N
Site   395 dN/dS =      0.72798 Full Log(L) =    -28.43023 LRT =      0.11205 p-value =      0.36891
Site   396 dN/dS =      0.00000 Full Log(L) =    -10.25635 LRT =      2.07625 p-value =      0.07480 *N
Site   397 dN/dS =      0.00000 Full Log(L) =     -5.92775 LRT =      1.17203 p-value =      0.13949
Site   398 dN/dS =      0.00000 Full Log(L) =     -3.80951 LRT =      2.19620 p-value =      0.06918 *N
Site   399 dN/dS =      0.00000 Full Log(L) =    -15.23275 LRT =      2.55816 p-value =      0.05486 *N
Site   400 dN/dS =      0.00000 Full Log(L) =    -17.29311 LRT =      1.23407 p-value =      0.13331
Site   401 dN/dS =      0.00000 Full Log(L) =    -15.45707 LRT =      2.02291 p-value =      0.07747 *N
Site   402 dN/dS =      0.00000 Full Log(L) =     -5.17179 LRT =      2.75347 p-value =      0.04852 *N
Site   403 dN/dS =      0.96488 Full Log(L) =    -11.64335 LRT =      0.00129 p-value =      0.48568
Site   404 dN/dS =      0.00000 Full Log(L) =     -4.64980 LRT =      2.12915 p-value =      0.07226 *N
Site   405 dN/dS =      0.00000 Full Log(L) =     -3.89067 LRT =      2.19620 p-value =      0.06918 *N
Site   406 dN/dS =      0.00000 Full Log(L) =     -4.54904 LRT =      2.38961 p-value =      0.06107 *N
Site   407 dN/dS =      0.00000 Full Log(L) =     -9.34149 LRT =      2.07615 p-value =      0.07481 *N
Site   408 dN/dS =      0.00000 Full Log(L) =    -10.47625 LRT =      1.93688 p-value =      0.08200 *N
Site   409 dN/dS =      0.00000 Full Log(L) =    -10.50898 LRT =      2.24803 p-value =      0.06689 *N
Site   410 dN/dS =      0.00000 Full Log(L) =    -10.35512 LRT =      1.42403 p-value =      0.11637
Site   411 dN/dS =      0.00000 Full Log(L) =    -11.26471 LRT =      2.02313 p-value =      0.07746 *N
Site   412 dN/dS =      0.00000 Full Log(L) =    -10.34486 LRT =      2.38951 p-value =      0.06108 *N
Site   413 dN/dS =      0.00000 Full Log(L) =     -3.48876 LRT =      2.07629 p-value =      0.07480 *N
Site   414 dN/dS =      0.00000 Full Log(L) =     -3.79947 LRT =      2.38958 p-value =      0.06107 *N
Site   415 dN/dS =      0.00000 Full Log(L) =     -4.62754 LRT =      1.93699 p-value =      0.08200 *N
Site   416 dN/dS =      2.46630 Full Log(L) =    -23.77493 LRT =      1.22812 p-value =      0.13389
Site   417 dN/dS =      0.00000 Full Log(L) =     -3.79947 LRT =      2.38958 p-value =      0.06107 *N
